trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow
10000685,Rainbow Falls Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67592, 'lng': -83.48668}",45.0827,8851.37,503.8344,3,out and back,3.0,4.5,1107,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.67592,-83.48668,30.0,-7.2,1627.12,44.429
10002171,Grotto Falls Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68027, 'lng': -83.46261}",44.5689,4184.2840000000015,162.7632,3,out and back,3.0,4.5,1109,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.68027,-83.46261,28.896000000000004,-8.196,1525.24,51.26800000000001
10243771,Laurel Falls Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.6719, 'lng': -83.58062}",39.9339,3862.416,120.7008,1,out and back,3.0,4.0,1316,"['dogs-no', 'forest', 'kids', 'paved', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.6719,-83.58062,30.2,-7.0,1268.4299999999998,36.217999999999996
10233267,Abrams Falls Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.59095, 'lng': -83.85201}",38.2789,7885.766,191.7192,3,out and back,3.0,4.5,965,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']",['hiking'],i,35.59095,-83.85201,31.7,-5.896,1294.98,26.214999999999996
10111322,Charlies Bunion via Appalachian Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61098, 'lng': -83.42475}",36.7769,13840.324,603.8088,3,out and back,3.0,4.5,642,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.61098,-83.42475,25.096000000000004,-11.3,1399.33,50.547000000000004
10002866,Ramsey Cascades Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.70272, 'lng': -83.35747}",31.48,13035.654,677.8752,5,out and back,3.0,4.5,570,"['dogs-no', 'forest', 'river', 'views', 'waterfall']","['hiking', 'fly-fishing']",i,35.70272,-83.35747,31.2,-7.0,1268.4299999999998,36.217999999999996
10259284,Peregrine Peak via Alum Cave Bluffs Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.62874, 'lng': -83.45078}",30.6655,6759.228,322.7832,3,out and back,3.0,5.0,447,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,35.62874,-83.45078,27.0,-9.3,1399.33,50.547000000000004
10259229,Spruce Flats Falls Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64105, 'lng': -83.68926}",25.1986,2896.812,125.8824,3,out and back,2.0,4.5,389,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,35.64105,-83.68926,32.3,-5.3,1294.98,26.214999999999996
10111932,Porters Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.69662, 'lng': -83.38846}",23.711,11265.38,460.8576,3,out and back,3.0,4.5,327,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,35.69662,-83.38846,31.2,-6.9959999999999996,1268.4299999999998,36.217999999999996
10026407,Mount Cammerer via Low Gap Trail,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75637, 'lng': -83.20788}",23.5591,19151.146,965.9112,5,out and back,3.0,4.5,295,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'horseback-riding']",i,35.75637,-83.20788,30.996000000000002,-6.9959999999999996,1311.6799999999998,45.556
10040734,Gatlinburg Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68562, 'lng': -83.53732}",22.4946,6115.4919999999975,49.9872,1,out and back,2.0,4.0,337,"['dogs-leash', 'forest', 'kids', 'partially-paved', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",i,35.68562,-83.53732,32.6,-6.5,1294.98,26.214999999999996
10012354,Laurel Falls and Cove Mountain,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.6719, 'lng': -83.58056}",21.5393,12391.918,571.8048,3,out and back,4.0,4.0,268,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,35.6719,-83.58056,30.2,-7.0,1268.4299999999998,36.217999999999996
10264089,Jump Off Trail via Appalachian Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61097, 'lng': -83.42474}",21.3524,9977.908,451.7136,3,out and back,3.0,4.5,225,"['dogs-no', 'forest', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking']",i,35.61097,-83.42474,25.096000000000004,-11.3,1399.33,50.547000000000004
10030861,Cucumber Gap and Little River Loop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65342, 'lng': -83.58016}",21.0535,9012.304,241.7064,3,loop,4.0,4.5,269,"['dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.65342,-83.58016,30.5,-6.7,1268.4299999999998,36.217999999999996
10040730,Indian Flats Falls via Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.61853, 'lng': -83.66995}",19.5981,13035.654,389.8392,3,out and back,3.0,4.5,156,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['fishing', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i,35.61853,-83.66995,31.1,-6.196,1580.72,30.604000000000003
10259853,Cades Cove Loop Road,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60651, 'lng': -83.77419}",18.8978,16254.334,210.9216,1,loop,3.0,4.5,259,"['ada', 'dogs-no', 'kids', 'paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'road-biking', 'scenic-driving', 'trail-running', 'walking']",i,35.60651,-83.77419,31.196000000000005,-6.4,1580.72,30.604000000000003
10036684,Mount LeConte via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61095, 'lng': -83.42487}",18.4218,25105.704,1118.9208,7,out and back,2.0,4.5,111,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,35.61095,-83.42487,25.096000000000004,-11.3,1399.33,50.547000000000004
10305945,Cataract Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68551, 'lng': -83.53714}",17.8727,1770.274,8.8392,1,out and back,3.0,4.0,260,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.68551,-83.53714,32.6,-6.5,1294.98,26.214999999999996
10015520,Gabes Mountain Trail to Hen Wallow Falls,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75779, 'lng': -83.20967}",17.7156,6920.1619999999975,296.8752,3,out and back,2.0,4.5,227,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.75779,-83.20967,31.096000000000004,-6.896,1311.6799999999998,45.556
10234282,Mount LeConte and Rainbow Falls via The Bullhead Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67573, 'lng': -83.48563}",17.6183,20599.552,1184.7576,5,loop,3.0,4.5,175,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips']",i,35.67573,-83.48563,29.8,-7.396,1627.12,44.429
10259336,Baskins Creek Trail and Baskins Creek Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67745, 'lng': -83.47853}",16.5249,10299.776,529.7424,3,out and back,1.0,4.5,159,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",i,35.67745,-83.47853,29.6,-7.6,1627.12,44.429
10111797,Mount LeConte via Trillium Gap Loop Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68006, 'lng': -83.46228}",16.3274,23979.166,1225.9056,5,loop,2.0,4.5,81,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.68006,-83.46228,28.8,-8.2,1525.24,51.26800000000001
10250846,Icewater Spring via Appalachian Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61096, 'lng': -83.42467}",15.6132,9977.908,415.7472,5,out and back,1.0,4.5,113,"['forest', 'views', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",i,35.61096,-83.42467,25.096000000000004,-11.3,1399.33,50.547000000000004
10241040,Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.61741, 'lng': -83.66946}",15.5589,12713.786,381.9144,3,out and back,2.0,4.5,140,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'hiking', 'trail-running', 'walking', 'horseback-riding', 'fly-fishing']",i,35.61741,-83.66946,31.0,-6.2,1580.72,30.604000000000003
10111984,Rocky Top from Lead Cove Trailhead,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60686, 'lng': -83.74488}",15.4833,16898.07,1177.7472,5,out and back,2.0,4.5,92,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'trail-running', 'horseback-riding']",i,35.60686,-83.74488,31.3,-6.3,1580.72,30.604000000000003
10033590,Spruce Flats Falls via Lumber Ridge Loop,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64146, 'lng': -83.68935}",15.1321,11265.38,459.9432,3,loop,2.0,4.5,86,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running']",i,35.64146,-83.68935,32.3,-5.3,1294.98,26.214999999999996
10235587,Roaring Fork Motor Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68552, 'lng': -83.49645}",14.9923,10782.578,365.76,3,point to point,2.0,4.5,119,"['dogs-no', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'road-biking', 'scenic-driving']",i,35.68552,-83.49645,31.2,-7.4,1268.4299999999998,36.217999999999996
10111542,Gregory Ridge Trail to Gregory Bald,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.56245, 'lng': -83.84573}",14.7105,18668.344,1023.8232,7,out and back,3.0,4.5,125,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,35.56245,-83.84573,31.2,-6.396,1580.72,30.604000000000003
10029217,Walker Sisters Home via Little Brier Gap Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67828, 'lng': -83.64753}",14.7018,6276.426,134.7216,1,out and back,2.0,4.5,111,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.67828,-83.64753,31.4,-5.8,1294.98,26.214999999999996
10235562,Meigs Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.6693, 'lng': -83.66208}",13.8054,10460.71,403.86,3,out and back,,4.5,116,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['fishing', 'hiking', 'walking']",i,35.6693,-83.66208,31.8,-5.9,1294.98,26.214999999999996
10262146,Trillium Gap Trail to Grotto Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67558, 'lng': -83.4857}",13.8012,10943.512,378.8664,3,out and back,3.0,4.5,83,"['dogs-no', 'forest', 'kids', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.67558,-83.4857,29.8,-7.396,1627.12,44.429
10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65366, 'lng': -83.58015}",13.7139,19794.882,369.7224,1,out and back,2.0,4.5,92,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i,35.65366,-83.58015,30.5,-6.7,1268.4299999999998,36.217999999999996
10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.62909, 'lng': -83.45096}",13.7108,18507.41,943.9656,5,out and back,3.0,5.0,61,"['cave', 'dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i,35.62909,-83.45096,27.0,-9.3,1399.33,50.547000000000004
10253465,Look Rock Tower Trail,Great Smoky Mountains National Park,Maryville,Tennessee,United States,"{'lat': 35.63124, 'lng': -83.94022}",13.1739,1448.406,51.816,1,out and back,1.0,4.0,98,"['ada', 'dogs-leash', 'kids', 'paved', 'strollers', 'views']","['nature-trips', 'walking']",i,35.63124,-83.94022,29.8,-7.2,1627.12,44.429
10235564,West Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.64091, 'lng': -83.69115}",13.1228,8046.7,414.8328,3,out and back,2.0,4.5,100,"['dogs-no', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.64091,-83.69115,32.3,-5.4,1294.98,26.214999999999996
10111449,Fighting Creek Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68552, 'lng': -83.53706}",13.0451,2253.076,37.7952,1,loop,3.0,4.0,108,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.68552,-83.53706,32.6,-6.5,1294.98,26.214999999999996
10274659,Appalachian Trail: Newfound Gap to Sweat Heifer Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61084, 'lng': -83.42526}",12.9862,5310.821999999999,262.7376,3,out and back,2.0,4.5,87,"['dogs-no', 'forest', 'views', 'wild-flowers']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,35.61084,-83.42526,24.996000000000002,-11.4,1399.33,50.547000000000004
10042717,Mount Sterling via Mount Sterling Gap,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.70021, 'lng': -83.09749}",12.9028,8207.634,589.788,5,out and back,2.0,4.5,86,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.70021,-83.09749,27.4,-9.2,1399.33,50.547000000000004
10008524,Rich Mountain Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60645, 'lng': -83.77646}",12.7154,13357.522,606.8568,3,loop,1.0,4.0,113,"['dogs-no', 'forest', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,35.60645,-83.77646,31.296000000000003,-6.3,1580.72,30.604000000000003
10040735,Sugarlands Valley Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67956, 'lng': -83.53127}",12.5191,804.67,5.7912,1,loop,2.0,4.0,97,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.67956,-83.53127,32.2,-6.4,1143.27,28.133000000000003
10033605,Maddron Bald Trail to Albright Grove Loop,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.76935, 'lng': -83.2667}",12.4295,10621.643999999998,443.7888,3,loop,1.0,4.0,124,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.76935,-83.2667,31.6,-7.0,1268.4299999999998,36.217999999999996
10258642,"Noah ""Bud"" Ogle Self-Guiding Trail",Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68348, 'lng': -83.49042}",12.2624,1126.538,21.9456,1,loop,2.0,4.5,91,"['dogs-no', 'forest', 'historic-site', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.68348,-83.49042,30.396000000000004,-6.8,1268.4299999999998,36.217999999999996
10098025,Appalachian Trail: Clingman Dome to Cades Cove,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.56271, 'lng': -83.49999}",11.8531,38463.226,1036.9296,5,point to point,1.0,4.5,39,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running']",i,35.56271,-83.49999,21.9,-14.595999999999998,1525.24,51.26800000000001
10037737,Twin Creeks Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.70124, 'lng': -83.51204}",11.8255,7242.03,240.792,1,out and back,1.0,4.0,65,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.70124,-83.51204,32.2,-6.4,1143.27,28.133000000000003
10033596,Baskins Creek Falls Trail to Greenbrier Cove,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67703, 'lng': -83.47849}",11.7452,15771.532,559.9176,3,point to point,2.0,4.0,41,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.67703,-83.47849,29.6,-7.6,1627.12,44.429
10318501,Huskey Branch Falls,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65364, 'lng': -83.58022}",11.604,7563.898,116.7384,1,out and back,2.0,4.5,63,"['historic-site', 'kids', 'river', 'waterfall']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.65364,-83.58022,30.5,-6.7,1268.4299999999998,36.217999999999996
10255292,Old Sugarlands Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68804, 'lng': -83.53492}",11.4707,12070.05,382.8288,3,out and back,1.0,4.0,90,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.68804,-83.53492,32.596000000000004,-6.595999999999999,1143.27,28.133000000000003
10260022,Metcalf Bottoms Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67828, 'lng': -83.64769}",11.3973,2414.01,56.9976,1,out and back,,4.5,87,"['dogs-no', 'forest', 'kids', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.67828,-83.64769,31.4,-5.8,1294.98,26.214999999999996
10278112,Mount LeConte via Rainbow Falls Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.67577, 'lng': -83.48556}",11.2974,20921.42,1219.8096,7,out and back,2.0,4.5,70,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,35.67577,-83.48556,29.8,-7.396,1627.12,44.429
10265630,Rainbow Falls Trail and Cliff Tops Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.6755, 'lng': -83.48568}",11.2773,20277.684,1194.816,5,out and back,3.0,4.5,60,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,35.6755,-83.48568,29.8,-7.396,1627.12,44.429
10033607,Appalachian Trail: Davenport Gap to Max Patch,Great Smoky Mountains National Park,Hartford,Tennessee,United States,"{'lat': 35.78333, 'lng': -83.10927}",11.186,21404.222,1658.7216,5,point to point,2.0,4.5,40,"['dogs-no', 'forest', 'river']","['backpacking', 'camping', 'hiking']",i,35.78333,-83.10927,32.3,-6.6,1143.27,28.133000000000003
10235691,Schoolhouse Gap Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.627250000000004, 'lng': -83.72644}",10.6726,7563.898,181.9656,3,out and back,2.0,4.0,82,"['dogs-no', 'kids', 'views', 'wild-flowers']","['hiking', 'trail-running', 'horseback-riding']",i,35.627250000000004,-83.72644,31.7,-5.9,1294.98,26.214999999999996
10280663,Meigs Creek Trail: Short Version,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.66942, 'lng': -83.66239}",10.6605,5632.69,226.7712,3,out and back,1.0,4.5,75,"['dogs-no', 'forest', 'river', 'waterfall', 'wild-flowers']","['hiking', 'nature-trips', 'trail-running']",i,35.66942,-83.66239,31.8,-5.9,1294.98,26.214999999999996
10111624,Injun Creek Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.72964, 'lng': -83.40584}",10.6371,11104.446000000002,447.7512,3,out and back,2.0,4.0,68,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,35.72964,-83.40584,32.696000000000005,-6.4959999999999996,1294.98,26.214999999999996
10010713,Anthony Creek Leadbetter Ridge Loop Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.60421, 'lng': -83.77067}",10.1108,20760.486,988.7712,5,loop,2.0,4.5,38,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,35.60421,-83.77067,31.196000000000005,-6.4,1580.72,30.604000000000003
10242506,Myrtle Point via Appalachian Trail and Boulevard Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.61041, 'lng': -83.42557}",10.0742,25266.638,1130.808,3,out and back,2.0,4.5,40,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,35.61041,-83.42557,24.9,-11.4,1399.33,50.547000000000004
10266181,Jakes Creek Trail to Avent Cabin,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65229, 'lng': -83.58147}",9.886,4345.218,146.9136,1,out and back,2.0,4.5,68,"['dogs-no', 'forest', 'kids', 'views']",['hiking'],i,35.65229,-83.58147,30.5,-6.7,1268.4299999999998,36.217999999999996
10292939,Mount Le Conte,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68029, 'lng': -83.46251}",9.84,20116.75,993.9528,5,out and back,1.0,5.0,33,"['dogs-no', 'forest', 'views', 'waterfall', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i,35.68029,-83.46251,28.896000000000004,-8.196,1525.24,51.26800000000001
10111792,Chestnut Branch Trail to Mount Cammerer,Great Smoky Mountains National Park,Cosby,Tennessee,United States,"{'lat': 35.75946, 'lng': -83.10599}",9.4908,16254.334,1005.84,5,out and back,1.0,4.5,39,"['dogs-no', 'forest', 'views']","['hiking', 'trail-running']",i,35.75946,-83.10599,31.8,-6.896,1166.8700000000001,32.388999999999996
10111329,Chestnut Top Trail to Whiteoak Sink,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.66054, 'lng': -83.70901}",9.1408,16254.334,602.8944,3,out and back,1.0,4.0,64,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.66054,-83.70901,33.296,-5.7,1294.98,26.214999999999996
10279123,Brushy Mountain,Great Smoky Mountains National Park,Sevierville,Tennessee,United States,"{'lat': 35.68026, 'lng': -83.46246}",9.0862,10138.842,528.828,5,out and back,3.0,4.0,31,"['dogs-no', 'forest', 'views', 'waterfall']","['hiking', 'trail-running']",i,35.68026,-83.46246,28.8,-8.2,1525.24,51.26800000000001
10284971,Lynn Camp Via Middle Prong Trail,Great Smoky Mountains National Park,Townsend,Tennessee,United States,"{'lat': 35.61861, 'lng': -83.67006}",8.9789,7081.096,156.972,3,out and back,2.0,4.5,32,"['dogs-no', 'forest', 'kids', 'views', 'waterfall']","['hiking', 'trail-running']",i,35.61861,-83.67006,31.1,-6.196,1580.72,30.604000000000003
10042714,Cove Hardwoods Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.63642, 'lng': -83.49171}",8.8013,1287.472,62.7888,3,loop,2.0,4.0,52,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,35.63642,-83.49171,29.5,-7.7,1627.12,44.429
10260510,Newfound Gap Road Drive,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.68449, 'lng': -83.53498}",8.7671,47314.596,1191.768,3,point to point,,4.5,22,"['kids', 'views']","['road-biking', 'scenic-driving']",i,35.68449,-83.53498,32.596000000000004,-6.595999999999999,1143.27,28.133000000000003
10258633,Elkmont Nature Trail,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65775, 'lng': -83.58068}",8.6952,1287.472,28.956,1,loop,2.0,4.0,50,"['dogs-no', 'kids', 'wild-flowers']","['camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,35.65775,-83.58068,30.596000000000004,-6.6,1268.4299999999998,36.217999999999996
10270730,Jakes Creek via Miry Ridge Trail and Appalachian Trail Loop,Great Smoky Mountains National Park,Gatlinburg,Tennessee,United States,"{'lat': 35.65201, 'lng': -83.58122}",8.6346,40555.368,1551.7368,5,loop,1.0,4.5,20,"['dogs-no', 'forest', 'views']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,35.65201,-83.58122,30.5,-6.7,1268.4299999999998,36.217999999999996
